iter;y;seed;kernel
37;25.2619246562269;19;se
38;27.7884482131234;19;se
39;3.02578949807401;19;se
40;25.9052780958821;19;se
41;22.9271482562269;19;se
42;3.0102329204878;19;se
43;2.78179810306905;19;se
44;21.8858060493303;19;se
45;24.3879348586951;19;se
46;5.76390953174862;19;se
47;21.4708166803087;19;se
48;3.00926804290159;19;se
49;22.3575586931779;19;se
50;7.23003193346658;19;se
51;6.11648678255892;19;se
52;9.78330164111948;19;se
53;5.6850128635934;19;se
54;2.05176616278081;19;se
55;9.01152423002449;19;se
56;4.76187952297817;19;se
57;21.4921433285846;19;se
58;3.0146213204878;19;se
59;24.7276186931779;19;se
60;6.10724658184934;19;se
61;3.03516552738435;19;se
62;3.01172952738435;19;se
63;21.514856845826;19;se
64;5.39268778864518;19;se
65;7.21537941805624;19;se
66;2.99925105841884;19;se
67;3.02185680841884;19;se
68;5.92638158174862;19;se
69;3.04921060152228;19;se
70;21.4767228372053;19;se
71;7.9095654714038;19;se
72;0.483185652832119;19;se
73;5.66361222830035;19;se
74;23.6830685596752;19;se
75;3.06348503600504;19;se
76;0.276334862674085;19;se
77;6.58323278692104;19;se
78;25.2051684380054;19;se
79;2.50064808199923;19;se
80;27.25853667002;19;se
81;21.4843433544467;19;se
82;3.02058166359125;19;se
83;25.3542084380054;19;se
84;3.02959359634987;19;se
85;24.4296455914537;19;se
86;8.80226407973926;19;se
87;3.03413752566021;19;se
88;3.0125853342809;19;se
89;27.2877562562269;19;se
90;2.49709061228843;19;se
91;3.01737027738435;19;se
92;6.33841038083478;19;se
93;5.07388148865205;19;se
94;25.6533440751924;19;se
95;21.1240197021959;19;se
96;26.3960636907096;19;se
97;14.7051921328336;19;se
98;3.07950677393608;19;se
99;21.5379520872053;19;se
100;8.46703284209345;19;se
1;26.7722067276606;20;se
2;14.0414804437441;20;se
3;2.99868149807401;20;se
4;3.00188034634987;20;se
5;21.4640488509984;20;se
6;6.20316882312793;20;se
7;4.07924080761069;20;se
8;21.4735446113432;20;se
9;3.00503146359125;20;se
10;3.01556034634987;20;se
11;8.01431169209345;20;se
12;6.15253618945547;20;se
13;2.99959614634987;20;se
14;22.9783477045028;20;se
15;21.4966633613432;20;se
16;24.0979222562269;20;se
17;3.00256963772918;20;se
18;21.1599356148181;20;se
19;0.487122750935319;20;se
20;22.6545796880054;20;se
21;3.00494624290159;20;se
22;5.10958651967966;20;se
23;25.4754514724882;20;se
24;8.09465316131233;20;se
25;5.83356998255892;20;se
26;6.85608691967966;20;se
27;3.06135788600504;20;se
28;21.4730821975501;20;se
29;6.67717360761069;20;se
30;21.4627995268605;20;se
31;6.38198484209345;20;se
32;0.210699141893862;20;se
33;21.4627995268605;20;se
34;22.8871880134202;20;se
35;21.4636158113432;20;se
36;21.4659824234122;20;se
37;3.26420453174862;20;se
38;21.4687147768605;20;se
39;0.694203892863049;20;se
40;3.03955589807401;20;se
41;3.06683745841883;20;se
42;1.61101132173297;20;se
43;1.53720192582966;20;se
44;3.30414144209345;20;se
45;23.86914162002;20;se
46;8.00639020243828;20;se
47;2.56284211359415;20;se
48;24.5263738976062;20;se
49;22.4538122655917;20;se
50;21.4699321975501;20;se
51;2.81060578033824;20;se
52;21.4722121613432;20;se
53;3.02691046359125;20;se
54;21.4740568509984;20;se
55;21.4747614113432;20;se
56;2.86177119051951;20;se
57;21.4789855613432;20;se
58;3.00926804290159;20;se
59;21.4729900872053;20;se
60;21.5203082389294;20;se
61;3.04779929290159;20;se
62;3.98608946528711;20;se
63;1.26931508573682;20;se
64;25.28724642002;20;se
65;3.01974149807401;20;se
66;3.50249698864518;20;se
67;4.65991436795552;20;se
68;21.9355168355372;20;se
69;24.1297125845572;20;se
70;5.90066378692104;20;se
71;3.01097725152228;20;se
72;5.80617254187614;20;se
73;6.08833279554173;20;se
74;8.12127526450724;20;se
75;11.9434780717006;20;se
76;3.00029386359125;20;se
77;2.9986060842809;20;se
78;3.00389145841884;20;se
79;3.19525051967966;20;se
80;21.5171401613432;20;se
81;26.0670174062269;20;se
82;5.18050465761069;20;se
83;27.2506353372614;20;se
84;21.4964240234122;20;se
85;4.86319063953593;20;se
86;3.04739857566021;20;se
87;6.80193402830035;20;se
88;3.01948057566021;20;se
89;25.9906520493303;20;se
90;0.769912881348382;20;se
91;3.00414283772918;20;se
92;21.445318988956;20;se
93;4.78597209209345;20;se
94;26.0404547914537;20;se
95;24.5924623096752;20;se
96;6.33834678326375;20;se
97;6.79648954036931;20;se
98;25.3236774121434;20;se
99;12.5204809415926;20;se
100;7.43880235426314;20;se
1;21.4878072992743;21;se
2;8.32916036795552;21;se
3;21.4971435268605;21;se
4;23.6147649372614;21;se
5;3.01989842393608;21;se
6;3.00733504462573;21;se
7;3.01610911359125;21;se
8;24.2482134121434;21;se
9;0.769613295213748;21;se
10;25.2792936476062;21;se
11;26.555281682089;21;se
12;21.7230225845572;21;se
13;22.8924551500744;21;se
14;21.4875870785846;21;se
15;6.29694235324857;21;se
16;5.00161196795552;21;se
17;21.4806492734122;21;se
18;2.92084783280699;21;se
19;10.5728588635695;21;se
20;26.8136068355372;21;se
21;7.20952436795552;21;se
22;26.5301889372614;21;se
23;8.08245969209345;21;se
24;2.99944246359125;21;se
25;1.09066015248122;21;se
26;21.467311195826;21;se
27;3.02068724290159;21;se
28;3.0371249204878;21;se
29;24.932963732089;21;se
30;3.18669684209345;21;se
31;4.00620453762655;21;se
32;21.5310952509984;21;se
33;5.46466606450724;21;se
34;24.9992886586951;21;se
35;3.01496597393608;21;se
36;3.03347712738435;21;se
37;3.03743394634987;21;se
38;4.69945299045621;21;se
39;3.98906727830035;21;se
40;3.0139852842809;21;se
41;21.4828156044467;21;se
42;21.5038201613432;21;se
43;5.24365044209345;21;se
44;21.4953531475501;21;se
45;3.02770252566021;21;se
46;3.00401700841884;21;se
47;8.78184384209345;21;se
48;21.4656959906536;21;se
49;3.04358257566021;21;se
50;21.4779444320329;21;se
51;3.00706988600504;21;se
52;5.81374614807616;21;se
53;23.4405176907096;21;se
54;3.0038496704878;21;se
55;21.4715332044467;21;se
56;5.68720205152443;21;se
57;22.8943224970781;21;se
58;3.00872282910849;21;se
59;3.00447974807401;21;se
60;0.522955405894376;21;se
61;8.19703279554173;21;se
62;3.02005562910849;21;se
63;3.0183417342809;21;se
64;4.10476033864517;21;se
65;25.2822750062269;21;se
66;1.49338795100873;21;se
67;24.1738652655917;21;se
68;4.2013508214038;21;se
69;21.4691467768605;21;se
70;24.8129312751924;21;se
71;27.244560957951;21;se
72;3.00025483772918;21;se
73;21.4906586389294;21;se
74;22.9629501017985;21;se
75;1.83191153755181;21;se
76;6.39276567911064;21;se
77;7.36111333864518;21;se
78;3.04462483772918;21;se
79;6.41012442830035;21;se
80;21.464485645826;21;se
81;5.09988693596414;21;se
82;23.776992932089;21;se
83;3.85638640761069;21;se
84;8.16700143184934;21;se
85;24.6282562562269;21;se
86;6.00207404980029;21;se
87;7.00906705761069;21;se
88;21.4751874992743;21;se
89;21.4672691906536;21;se
90;22.5500917983503;21;se
91;4.12997926967966;21;se
92;7.59530320592016;21;se
93;2.05949242833655;21;se
94;26.3898807993303;21;se
95;9.53260216712988;21;se
96;21.4719397406536;21;se
97;6.2998879135934;21;se
98;0.899119530032307;21;se
99;0.523577709342652;21;se
100;3.01014043772918;21;se
1;8.16937780426314;22;se
2;22.4553707855372;22;se
3;12.531696412067;22;se
4;8.68561303908381;22;se
5;3.00876809290159;22;se
6;6.19086673864518;22;se
7;3.06216166359125;22;se
8;23.9422924407097;22;se
9;0.745102632654728;22;se
10;21.4656959906536;22;se
11;21.4702845009984;22;se
12;3.02260889807401;22;se
13;8.14479469139138;22;se
14;5.98166603692104;22;se
15;21.9321983345572;22;se
16;20.6871951104054;22;se
17;7.66058823002449;22;se
18;21.4939409544467;22;se
19;21.4721666803087;22;se
20;2.99955767910849;22;se
21;2.32980193885773;22;se
22;28.07645307002;22;se
23;2.89812829036931;22;se
24;3.95901628673236;22;se
25;24.4703061017985;22;se
26;6.59382715243828;22;se
27;22.179945957951;22;se
28;1.12695663235093;22;se
29;25.2120158545028;22;se
30;5.38911526967966;22;se
31;5.88206649807616;22;se
32;1.22174121760034;22;se
33;3.03675511359125;22;se
34;3.00524505841884;22;se
35;3.01442505841884;22;se
36;0.92315946106679;22;se
37;21.4631865268605;22;se
38;24.6020039086951;22;se
39;7.30575731633306;22;se
40;24.3373836586951;22;se
41;5.75032189036931;22;se
42;6.61264498864518;22;se
43;2.23169649147095;22;se
44;1.51087765894345;22;se
45;21.4792855406536;22;se
46;3.0202656704878;22;se
47;21.5213782303087;22;se
48;0.920751249382065;22;se
49;5.18430762312793;22;se
50;21.487917595826;22;se
51;3.34034080761069;22;se
52;1.75725257422948;22;se
53;7.26992542322866;22;se
54;22.7190525845572;22;se
55;21.9577032476062;22;se
56;7.26011471795552;22;se
57;4.55542676185887;22;se
58;0.483596197896636;22;se
59;3.00244734634987;22;se
60;26.6464585872614;22;se
61;21.4660645406536;22;se
62;22.420073732089;22;se
63;3.02244722393608;22;se
64;21.5095280234122;22;se
65;27.344572682089;22;se
66;27.4670949431779;22;se
67;21.4742909285846;22;se
68;22.9612998889855;22;se
69;3.04600486359125;22;se
70;21.4835498803087;22;se
71;3.00120002393608;22;se
72;24.0734476104192;22;se
73;3.01885752738435;22;se
74;2.92367906858629;22;se
75;23.0586623086951;22;se
76;13.5042546460755;22;se
77;24.4050243224882;22;se
78;23.0705208631234;22;se
79;5.44737984209345;22;se
80;21.4712187475501;22;se
81;3.01069719634987;22;se
82;21.4958873285846;22;se
83;3.05520325152228;22;se
84;3.84197647992233;22;se
85;7.5735774714038;22;se
86;21.4820874113432;22;se
87;3.00693772566021;22;se
88;2.91564533174862;22;se
89;3.91205854554173;22;se
90;21.4835498803087;22;se
91;9.12956140243828;22;se
92;3.03657062910849;22;se
93;22.6200001045028;22;se
94;8.1856750391385;22;se
95;27.5253755914537;22;se
96;21.4910562992743;22;se
97;3.0053047237587;22;se
98;5.90414461450724;22;se
99;2.99906042910849;22;se
100;8.6317470714038;22;se
1;9.19590058864518;23;se
2;21.4656144320329;23;se
3;10.4067145497933;23;se
4;24.6716017621434;23;se
5;4.90269985761069;23;se
6;21.2044252372319;23;se
7;26.7349355855372;23;se
8;24.2550583776606;23;se
9;23.1041791414537;23;se
10;2.99967317393608;23;se
11;0.72930647926948;23;se
12;22.4958381993303;23;se
13;6.13770913945547;23;se
14;3.00755686359125;23;se
15;3.04547752566021;23;se
16;3.00159912738435;23;se
17;21.5211636734122;23;se
18;26.8323834121434;23;se
19;11.8148433292707;23;se
20;21.4875321009984;23;se
21;0.449712543965088;23;se
22;25.7837425155917;23;se
23;21.509726845826;23;se
24;3.03377684290159;23;se
25;9.04834085743513;23;se
26;24.0498154562269;23;se
27;21.5440345096752;23;se
28;2.99928927738435;23;se
29;21.4635374803087;23;se
30;4.30452961450724;23;se
31;21.6241977897296;23;se
32;3.59539360761069;23;se
33;25.2061527897296;23;se
34;3.01989842393608;23;se
35;7.4488230714038;23;se
36;24.837244682089;23;se
37;21.4713982509984;23;se
38;8.06424319554173;23;se
39;2.75505815651733;23;se
40;3.00092249807401;23;se
41;3.62634521116064;23;se
42;21.5339159906536;23;se
43;3.06415049290159;23;se
44;25.8175120355372;23;se
45;27.9192121155917;23;se
46;4.4917606154893;23;se
47;24.1767752907096;23;se
48;3.06926169209345;23;se
49;26.9270598889855;23;se
50;4.87709491967966;23;se
51;7.44241569209345;23;se
52;3.00269220841884;23;se
53;21.4753300872053;23;se
54;4.16856481450724;23;se
55;21.4686287492743;23;se
56;26.6372480493303;23;se
57;5.89675023002449;23;se
58;18.5434374829881;23;se
59;3.01561007910849;23;se
60;8.58989769209345;23;se
61;8.93632258864517;23;se
62;21.4665184044467;23;se
63;6.11300065873059;23;se
64;21.3872659776606;23;se
65;23.0938287224882;23;se
66;1.42024086168974;23;se
67;22.4580468889855;23;se
68;21.4691467768605;23;se
69;21.4788359906536;23;se
70;2.99849319634987;23;se
71;5.83933718255892;23;se
72;3.05075978692104;23;se
73;6.0006554635934;23;se
74;3.00306159634987;23;se
75;27.484380807951;23;se
76;26.3310512907096;23;se
77;21.4763360234122;23;se
78;3.03842804290159;23;se
79;21.329211788956;23;se
80;6.06149851967966;23;se
81;7.42664686490479;23;se
82;7.45202843692104;23;se
83;3.83602015243828;23;se
84;21.4690168509984;23;se
85;3.06282209290159;23;se
86;23.6738984604192;23;se
87;3.69815326450724;23;se
88;5.84764586460797;23;se
89;3.06370657566021;23;se
90;2.57136006397291;23;se
91;26.0735450751924;23;se
92;22.791662007951;23;se
93;25.8191002407096;23;se
94;21.4856274372053;23;se
95;3.00658666359125;23;se
96;23.9136332907096;23;se
97;14.2728865628206;23;se
98;21.4711291820329;23;se
99;3.01093049807401;23;se
100;21.4666428372053;23;se
1;2.49531715081582;24;se
2;3.00076459462573;24;se
3;3.0205289204878;24;se
4;25.919184957951;24;se
5;3.1479822714038;24;se
6;21.3306487621434;24;se
7;21.4738701475501;24;se
8;3.0047337342809;24;se
9;21.473220595826;24;se
10;3.01896105841884;24;se
11;0.447672911500577;24;se
12;24.930590757951;24;se
13;21.3907741155917;24;se
14;3.01818760152228;24;se
15;3.00742367910849;24;se
16;3.00127959634987;24;se
17;4.00666606450724;24;se
18;23.3564894545028;24;se
19;3.02578949807401;24;se
20;8.19703279554173;24;se
21;24.9534033372614;24;se
22;6.72507229036931;24;se
23;8.13443653864517;24;se
24;3.00108089807401;24;se
25;24.1603273096752;24;se
26;23.4995644407096;24;se
27;8.48534823002449;24;se
28;3.0112114842809;24;se
29;21.4793857820329;24;se
30;26.4881686517985;24;se
31;11.3986678658345;24;se
32;7.14630985761069;24;se
33;21.5354584044467;24;se
34;25.3522028655917;24;se
35;0.772031577992624;24;se
36;21.468542845826;24;se
37;8.10184954036931;24;se
38;4.737767301847;24;se
39;3.04031338772918;24;se
40;24.4072186931779;24;se
41;21.5000046113432;24;se
42;7.82531918692104;24;se
43;28.02015942002;24;se
44;21.4837080165156;24;se
45;0.971768398997824;24;se
46;11.5648757061399;24;se
47;21.4424211276606;24;se
48;1.15841069382541;24;se
49;3.01651057566021;24;se
50;26.4609278545028;24;se
51;21.5172796303087;24;se
52;6.38151679554173;24;se
53;0.574125237520428;24;se
54;6.38854075243828;24;se
55;3.04846963772918;24;se
56;1.05903137363272;24;se
57;21.5226714372053;24;se
58;24.7789405872614;24;se
59;14.0304292795929;24;se
60;3.00368282910849;24;se
61;23.547128106971;24;se
62;3.00120002393608;24;se
63;13.5562289181304;24;se
64;0.6645802586293;24;se
65;7.1892662214038;24;se
66;21.4694510234122;24;se
67;3.00252884290159;24;se
68;1.10936801022177;24;se
69;3.0023253342809;24;se
70;21.4687578372053;24;se
71;25.5034424493303;24;se
72;3.00684977393608;24;se
73;26.7025132104192;24;se
74;22.6580576604192;24;se
75;28.0900763855372;24;se
76;1.57814088411242;24;se
77;21.471084445826;24;se
78;24.660590757951;24;se
79;22.189068932089;24;se
80;6.7358660214038;24;se
81;3.00355802393608;24;se
82;24.9405624631234;24;se
83;3.00410086359125;24;se
84;3.02907449807401;24;se
85;21.4802935406536;24;se
86;3.04645519554173;24;se
87;21.5111264234122;24;se
88;21.5085381009984;24;se
89;21.3109878763884;24;se
90;4.37194489036931;24;se
91;22.0851762380054;24;se
92;21.5101253285846;24;se
93;21.508109738956;24;se
94;21.4664356044467;24;se
95;8.00356257312793;24;se
96;3.03163620841883;24;se
97;2.48113482045017;24;se
98;22.2455692104192;24;se
99;22.3273324880054;24;se
100;2.12940972869419;24;se
1;23.63184267002;25;se
2;21.4981098165156;25;se
3;24.4760727897296;25;se
4;24.6301194121434;25;se
5;3.00100163600504;25;se
6;5.9749974163321;25;se
7;0.919221278984142;25;se
8;4.03765360761069;25;se
9;8.09465316131233;25;se
10;6.70548580761069;25;se
11;26.7302913372614;25;se
12;21.5220954372053;25;se
13;25.2668833458821;25;se
14;21.4697130165156;25;se
15;22.9410596700834;25;se
16;22.8351404493303;25;se
17;21.4938240785846;25;se
18;7.35582475243828;25;se
19;23.9552603855372;25;se
20;21.4843433544467;25;se
21;3.0059770842809;25;se
22;2.99841809290159;25;se
23;21.1854631682664;25;se
24;2.99887057566021;25;se
25;21.4773067820329;25;se
26;0.524625681756445;25;se
27;21.4625688165156;25;se
28;3.00355802393608;25;se
29;24.5771169372614;25;se
30;3.00769032738435;25;se
31;3.03270149807401;25;se
32;2.3913078425348;25;se
33;6.9170787871567;25;se
34;24.8185346131234;25;se
35;3.02255497566021;25;se
36;21.4852510665156;25;se
37;21.4643263768605;25;se
38;15.8466624654999;25;se
39;8.72939810482864;25;se
40;24.7423881276606;25;se
41;21.4687578372053;25;se
42;21.5046482389294;25;se
43;3.01074379462573;25;se
44;23.25182307002;25;se
45;7.50181329391831;25;se
46;2.99951924290159;25;se
47;25.3062117483503;25;se
48;21.4497271096752;25;se
49;5.14415409209345;25;se
50;6.14550053174862;25;se
51;4.3651958214038;25;se
52;6.96347802312793;25;se
53;3.76876503002449;25;se
54;21.4795866372053;25;se
55;10.6092265775294;25;se
56;3.00503146359125;25;se
57;21.4932996734122;25;se
58;8.78487754036931;25;se
59;0.841278687569717;25;se
60;8.33557573864518;25;se
61;26.5256330751924;25;se
62;21.4622629406536;25;se
63;21.5093294803087;25;se
64;8.03761393783047;25;se
65;3.04145800152228;25;se
66;26.6246421845572;25;se
67;7.50803719579508;25;se
68;21.5268329285846;25;se
69;2.71617127881262;25;se
70;7.03103952268316;25;se
71;21.5254345613432;25;se
72;25.10197107002;25;se
73;3.03917882910849;25;se
74;8.67254636795552;25;se
75;5.58429495589493;25;se
76;22.3313709431779;25;se
77;21.2341094124861;25;se
78;24.5740077017985;25;se
79;23.8270110062269;25;se
80;21.4762878113432;25;se
81;25.6020516631234;25;se
82;8.00582461450724;25;se
83;21.4813653009984;25;se
84;3.01906471359125;25;se
85;26.3820170958821;25;se
86;21.4711739492743;25;se
87;24.1326454517985;25;se
88;3.01403402393608;25;se
89;2.32922975166904;25;se
90;1.20280237141162;25;se
91;6.61989518692104;25;se
92;27.2190824545028;25;se
93;3.02201745841883;25;se
94;21.5167224992743;25;se
95;21.5150630234122;25;se
96;3.01125842393608;25;se
97;7.55248902830035;25;se
98;21.4811088785846;25;se
99;25.4297758517985;25;se
100;25.0946906131234;25;se
1;3.03522627738435;26;se
2;3.00698174807401;26;se
3;3.01306512738435;26;se
4;24.7359225897296;26;se
5;1.15048542545438;26;se
6;21.4690601285846;26;se
7;27.756763557951;26;se
8;9.36963278692104;26;se
9;24.3612541872614;26;se
10;1.12825977028197;26;se
11;0.641685149383843;26;se
12;21.6691615414537;26;se
13;3.00498883772918;26;se
14;25.1820719086951;26;se
15;3.02884459462573;26;se
16;25.1938573155917;26;se
17;3.91968455987275;26;se
18;3.02674152738435;26;se
19;21.5012428872053;26;se
20;26.0795783500744;26;se
21;3.04152188600504;26;se
22;7.53468183002449;26;se
23;21.4763842665156;26;se
24;5.85831472840107;26;se
25;26.0031123483503;26;se
26;6.34729341805624;26;se
27;3.02127014807401;26;se
28;25.2386603855372;26;se
29;12.9346769490993;26;se
30;21.4662291475501;26;se
31;25.2308019276606;26;se
32;3.00006017393608;26;se
33;22.9113570121434;26;se
34;24.3130834407097;26;se
35;3.07102020841883;26;se
36;21.5160288785846;26;se
37;4.98120691967966;26;se
38;2.99963464462573;26;se
39;24.5312960751924;26;se
40;21.4720758113432;26;se
41;21.4664356044467;26;se
42;21.4817771906536;26;se
43;3.3243380174212;26;se
44;3.05422305841884;26;se
45;13.8374549609634;26;se
46;0.749371691995733;26;se
47;22.912891557951;26;se
48;21.4824507475501;26;se
49;22.4407076907096;26;se
50;21.4968431906536;26;se
51;21.7087287993303;26;se
52;4.08184451568968;26;se
53;21.4793857820329;26;se
54;3.02584525152228;26;se
55;5.78520384209345;26;se
56;21.4720304234122;26;se
57;3.00571769807401;26;se
58;27.5371433855372;26;se
59;0.732756956222823;26;se
60;4.76674544065436;26;se
61;0.532353814129709;26;se
62;7.23817377312793;26;se
63;4.46990964209345;26;se
64;23.3330393345572;26;se
65;25.3657501155917;26;se
66;7.23608701450724;26;se
67;22.0097012907096;26;se
68;21.5860089431779;26;se
69;1.08082339076315;26;se
70;25.9895732907097;26;se
71;5.99043576805624;26;se
72;6.38104878002449;26;se
73;25.7416066562269;26;se
74;21.4628766785846;26;se
75;25.7578930407097;26;se
76;21.4784385009984;26;se
77;3.00393327738435;26;se
78;24.2370616355372;26;se
79;3.01277687910849;26;se
80;5.56081859325707;26;se
81;25.0593587389855;26;se
82;3.0277593342809;26;se
83;22.3376969345572;26;se
84;21.4695818803087;26;se
85;21.9982283855372;26;se
86;3.01556034634987;26;se
87;21.476480845826;26;se
88;3.0089040704878;26;se
89;3.01201367910849;26;se
90;3.01374205152228;26;se
91;6.38432554036931;26;se
92;3.01452312738435;26;se
93;6.25627962312793;26;se
94;21.575068682089;26;se
95;3.55277422651475;26;se
96;24.3101041155917;26;se
97;21.4641676044467;26;se
98;21.7216861458821;26;se
99;1.36782531027741;26;se
100;23.4870279372614;26;se
1;3.0202656704878;27;se
2;3.01829032566021;27;se
3;1.22670654121001;27;se
4;27.0631747251924;27;se
5;1.32313130677609;27;se
6;21.4895869406536;27;se
7;3.03228602393608;27;se
8;6.3582079135934;27;se
9;21.4792855406536;27;se
10;3.02309559634987;27;se
11;4.63953984209345;27;se
12;21.4106461458821;27;se
13;5.82722090771141;27;se
14;23.0238445983503;27;se
15;21.4720304234122;27;se
16;23.5631596355372;27;se
17;7.39768916795552;27;se
18;23.1723084889855;27;se
19;4.25099140761069;27;se
20;27.0035814121434;27;se
21;24.0779653458821;27;se
22;21.4671014803087;27;se
23;4.70304286450724;27;se
24;22.2544738491855;27;se
25;21.4738701475501;27;se
26;26.1144442562269;27;se
27;1.19765956968748;27;se
28;22.2191042131234;27;se
29;23.3647091389855;27;se
30;3.00667424290159;27;se
31;22.3739965414537;27;se
32;5.69670927830035;27;se
33;25.1204917983503;27;se
34;27.362344532089;27;se
35;7.37720492667693;27;se
36;7.33282111807413;27;se
37;21.5023051820329;27;se
38;5.26217877312793;27;se
39;3.0604853204878;27;se
40;3.00120002393608;27;se
41;24.6802953431779;27;se
42;9.83409744146222;27;se
43;5.37366340243828;27;se
44;16.7224722362811;27;se
45;2.08532514377643;27;se
46;3.00571769807401;27;se
47;26.9329697855372;27;se
48;0.63341896968748;27;se
49;6.79154326450724;27;se
50;3.90949540761069;27;se
51;21.1844681851164;27;se
52;21.4627995268605;27;se
53;3.00822697566021;27;se
54;21.4758552992743;27;se
55;27.0309767914537;27;se
56;21.4682858803087;27;se
57;24.6930817045028;27;se
58;3.24259252689994;27;se
59;22.2020605414537;27;se
60;3.0294202842809;27;se
61;23.8053338397296;27;se
62;3.00418484290159;27;se
63;3.00602042393608;27;se
64;3.0229330842809;27;se
65;21.4734518803087;27;se
66;2.99804443772918;27;se
67;21.4778459906536;27;se
68;7.08560740243828;27;se
69;5.45855403874685;27;se
70;2.71480919202527;27;se
71;4.29015444209345;27;se
72;21.5202371544467;27;se
73;24.8672840751924;27;se
74;1.21214394248729;27;se
75;21.4974446389294;27;se
76;2.99994374807401;27;se
77;21.5233942303087;27;se
78;1.7881829437506;27;se
79;5.53275298864518;27;se
80;22.156539207951;27;se
81;3.01225132566021;27;se
82;0.988643258988721;27;se
83;26.3624301017985;27;se
84;7.43373430687633;27;se
85;21.4836552734122;27;se
86;0.653669280032307;27;se
87;21.4903755268605;27;se
88;21.4834939776606;27;se
89;21.5019292303087;27;se
90;27.5970036889855;27;se
91;26.7302913372614;27;se
92;12.7624538530764;27;se
93;2.99991413174862;27;se
94;0.486868249449866;27;se
95;0.529396286928859;27;se
96;22.4801536517985;27;se
97;2.99982760152228;27;se
98;3.0205289204878;27;se
99;21.4770629285846;27;se
100;22.7783624604192;27;se
1;7.15938591490181;28;se
2;8.55771778864518;28;se
3;21.468542845826;28;se
4;21.5049040872053;28;se
5;8.35250698864517;28;se
6;3.04673319634987;28;se
7;28.0188680751924;28;se
8;0.686611762790928;28;se
9;3.0294202842809;28;se
10;21.4816224992743;28;se
11;25.3086588631234;28;se
12;5.67776718083478;28;se
13;8.21547969209345;28;se
14;26.3977505855372;28;se
15;22.2470210655916;28;se
16;0.736383486325992;28;se
17;7.04163886450725;28;se
18;3.02116388600504;28;se
19;3.04713205152228;28;se
20;3.01272894634987;28;se
21;3.00112057566021;28;se
22;27.315214557951;28;se
23;21.4770629285846;28;se
24;3.67169330613849;28;se
25;21.4709504234122;28;se
26;0.695198398997824;28;se
27;3.04345285152228;28;se
28;21.4837607906536;28;se
29;21.2434551182664;28;se
30;3.83824527830035;28;se
31;22.9523743414537;28;se
32;21.8545193345572;28;se
33;21.4711739492743;28;se
34;3.14342548940219;28;se
35;7.91516967830035;28;se
36;21.4705056992743;28;se
37;4.68782254554173;28;se
38;17.4739336105088;28;se
39;9.15554812427983;28;se
40;3.01311327738435;28;se
41;3.00080402393608;28;se
42;21.4746199406536;28;se
43;3.0129689204878;28;se
44;3.0038496704878;28;se
45;3.01316145841884;28;se
46;3.02277085152228;28;se
47;21.4660234665156;28;se
48;3.00017687910849;28;se
49;3.00041112738435;28;se
50;3.02037087738435;28;se
51;3.00248807910849;28;se
52;3.05590711359125;28;se
53;24.8358397045028;28;se
54;3.04653418772918;28;se
55;23.2058853483503;28;se
56;25.9186953431779;28;se
57;5.73316373255892;28;se
58;22.0665590397296;28;se
59;3.02736232566021;28;se
60;21.5214498113432;28;se
61;25.7385035500744;28;se
62;21.4692335492743;28;se
63;11.5183794548442;28;se
64;3.38144692626786;28;se
65;3.02545562910849;28;se
66;21.4689303889294;28;se
67;22.6939188889855;28;se
68;3.00443752566021;28;se
69;8.48948809036932;28;se
70;27.026162007951;28;se
71;6.72077432322961;28;se
72;6.04915048067625;28;se
73;27.5029772907096;28;se
74;3.41132194554173;28;se
75;3.03034784290159;28;se
76;21.9986895897296;28;se
77;6.84530517495279;28;se
78;9.2739474714038;28;se
79;21.5055458803087;28;se
80;26.5987652131234;28;se
81;1.12847508003231;28;se
82;6.24436553255892;28;se
83;21.4663529285846;28;se
84;21.7592518976062;28;se
85;21.5323098165156;28;se
86;21.3262908079215;28;se
87;3.06092104462573;28;se
88;21.4920858372053;28;se
89;24.8743885983503;28;se
90;21.5011806785846;28;se
91;3.01225132566021;28;se
92;1.12193890992851;28;se
93;5.09016451967966;28;se
94;3.0580373204878;28;se
95;26.9394742562269;28;se
96;24.6843716131234;28;se
97;26.486421207951;28;se
98;21.4750451906536;28;se
99;20.8551894079215;28;se
100;21.4699761268605;28;se
1;0.672376970983773;29;se
2;3.0168634842809;29;se
3;1.41053940084959;29;se
4;11.4721204692377;29;se
5;21.5004984320329;29;se
6;24.3595573155917;29;se
7;3.03805432566021;29;se
8;3.0272145066409;29;se
9;3.0328204842809;29;se
10;21.4899241613432;29;se
11;21.4932415613432;29;se
12;23.1658420355372;29;se
13;9.22983009209345;29;se
14;21.4956496044467;29;se
15;2.99823087738435;29;se
16;8.67014243692104;29;se
17;21.4824507475501;29;se
18;27.3127712751924;29;se
19;0.668917948997824;29;se
20;3.0249569204878;29;se
21;3.23839998002449;29;se
22;3.01452312738435;29;se
23;2.5542931237587;29;se
24;3.79567167830035;29;se
25;21.4961255492743;29;se
26;21.5357683768605;29;se
27;3.01168227738435;29;se
28;3.04377739462573;29;se
29;7.3568822214038;29;se
30;21.5307928509984;29;se
31;19.4635316933128;29;se
32;3.99438596795552;29;se
33;2.99925105841884;29;se
34;6.61648266809417;29;se
35;6.32651140324857;29;se
36;24.1810003251924;29;se
37;4.96596700243828;29;se
38;3.00649920841883;29;se
